date,close
2024-01-02,190.14999389648438
2024-01-03,186.25
2024-01-04,185.5500030517578
2024-01-05,182.8000030517578
2024-01-08,181.39999389648438
2024-01-09,184.10000610351562
2024-01-10,181.14999389648438
2024-01-11,184.0500030517578
2024-01-12,180.0
2024-01-16,185.25
2024-01-17,179.1999969482422
2024-01-18,179.9499969482422
2024-01-19,185.14999389648438
2024-01-22,192.25
2024-01-23,192.9499969482422
2024-01-24,189.4499969482422
2024-01-25,186.9499969482422
2024-01-26,193.85000610351562
2024-01-29,189.25
2024-01-30,194.0
2024-01-31,194.0500030517578
2024-02-01,194.1999969482422
2024-02-02,191.9499969482422
2024-02-05,189.5
2024-02-06,188.1999969482422
2024-02-07,190.6999969482422
2024-02-08,188.8000030517578
2024-02-09,196.3000030517578
2024-02-12,195.60000610351562
2024-02-13,193.0
2024-02-14,187.0500030517578
2024-02-15,189.3000030517578
2024-02-16,190.85000610351562
2024-02-20,191.60000610351562
2024-02-21,198.35000610351562
2024-02-22,193.85000610351562
2024-02-23,191.0
2024-02-26,190.10000610351562
2024-02-27,194.0500030517578
2024-02-28,193.35000610351562
2024-02-29,195.85000610351562
2024-03-01,193.8000030517578
2024-03-04,197.39999389648438
2024-03-05,195.0
2024-03-06,194.4499969482422
2024-03-07,198.35000610351562
2024-03-08,191.39999389648438
2024-03-11,194.35000610351562
2024-03-12,195.39999389648438
2024-03-13,191.64999389648438
2024-03-14,191.35000610351562
2024-03-15,182.85000610351562
2024-03-18,181.85000610351562
2024-03-19,183.0500030517578
2024-03-20,182.39999389648438
2024-03-21,185.6999969482422
2024-03-22,184.85000610351562
2024-03-25,185.64999389648438
2024-03-26,188.0500030517578
2024-03-27,190.64999389648438
2024-03-28,188.85000610351562
2024-04-01,191.8000030517578
2024-04-02,197.75
2024-04-03,203.60000610351562
2024-04-04,206.75
2024-04-05,212.5
2024-04-08,211.10000610351562
2024-04-09,213.5500030517578
2024-04-10,214.64999389648438
2024-04-11,220.35000610351562
2024-04-12,224.64999389648438
2024-04-15,231.5500030517578
2024-04-16,236.75
2024-04-17,247.9499969482422
2024-04-18,239.85000610351562
2024-04-19,241.39999389648438
2024-04-22,231.64999389648438
2024-04-23,224.5
2024-04-24,228.4499969482422
2024-04-25,231.9499969482422
2024-04-26,230.60000610351562
2024-04-29,233.5500030517578
2024-04-30,220.64999389648438
2024-05-01,219.0500030517578
2024-05-02,208.64999389648438
2024-05-03,205.89999389648438
2024-05-06,200.6999969482422
2024-05-07,199.0
2024-05-08,200.25
2024-05-09,203.6999969482422
2024-05-10,204.39999389648438
2024-05-13,200.39999389648438
2024-05-14,202.85000610351562
2024-05-15,201.25
2024-05-16,199.5500030517578
2024-05-17,208.14999389648438
2024-05-20,209.3000030517578
2024-05-21,217.1999969482422
2024-05-22,220.4499969482422
2024-05-23,215.64999389648438
2024-05-24,218.25
2024-05-28,230.9499969482422
2024-05-29,229.4499969482422
2024-05-30,233.0
2024-05-31,222.35000610351562
2024-06-03,226.5500030517578
2024-06-04,233.89999389648438
2024-06-05,231.9499969482422
2024-06-06,234.1999969482422
2024-06-07,224.8000030517578
2024-06-10,221.39999389648438
2024-06-11,220.5500030517578
2024-06-12,224.35000610351562
2024-06-13,226.0500030517578
2024-06-14,224.14999389648438
2024-06-17,227.14999389648438
2024-06-18,226.3000030517578
2024-06-20,230.25
2024-06-21,226.5500030517578
2024-06-24,238.0
2024-06-25,231.1999969482422
2024-06-26,226.35000610351562
2024-06-27,228.25
2024-06-28,228.9499969482422
2024-07-01,226.6999969482422
2024-07-02,229.10000610351562
2024-07-03,225.9499969482422
2024-07-05,230.3000030517578
2024-07-08,236.1999969482422
2024-07-09,252.0
2024-07-10,245.6999969482422
2024-07-11,246.75
2024-07-12,250.4499969482422
2024-07-15,244.14999389648438
2024-07-16,245.39999389648438
2024-07-17,247.35000610351562
2024-07-18,243.39999389648438
2024-07-19,238.1999969482422
2024-07-22,243.0500030517578
2024-07-23,239.10000610351562
2024-07-24,231.14999389648438
2024-07-25,234.6999969482422
2024-07-26,230.25
2024-07-29,230.39999389648438
2024-07-30,230.8000030517578
2024-07-31,229.1999969482422
2024-08-01,227.25
2024-08-02,230.5
2024-08-05,225.6999969482422
2024-08-06,235.9499969482422
2024-08-07,246.3000030517578
2024-08-08,245.3000030517578
2024-08-09,234.0500030517578
2024-08-12,240.85000610351562
2024-08-13,232.6999969482422
2024-08-14,237.0
2024-08-15,239.89999389648438
2024-08-16,245.4499969482422
2024-08-19,245.89999389648438
2024-08-20,249.4499969482422
2024-08-21,249.4499969482422
2024-08-22,246.8000030517578
2024-08-23,251.1999969482422
2024-08-26,253.64999389648438
2024-08-27,259.3999938964844
2024-08-28,260.45001220703125
2024-08-29,251.8000030517578
2024-08-30,248.1999969482422
2024-09-03,246.75
2024-09-04,245.5500030517578
2024-09-05,246.60000610351562
2024-09-06,240.0500030517578
2024-09-09,249.4499969482422
2024-09-10,248.0
2024-09-11,249.4499969482422
2024-09-12,252.0
2024-09-13,262.04998779296875
2024-09-16,259.04998779296875
2024-09-17,265.0
2024-09-18,263.1499938964844
2024-09-19,261.6499938964844
2024-09-20,250.75
2024-09-23,263.6499938964844
2024-09-24,267.79998779296875
2024-09-25,269.1000061035156
2024-09-26,273.8999938964844
2024-09-27,269.1499938964844
2024-09-30,270.25
2024-10-01,264.1499938964844
2024-10-02,256.5
2024-10-03,252.0500030517578
2024-10-04,257.3500061035156
2024-10-07,244.64999389648438
2024-10-08,248.1999969482422
2024-10-09,250.0500030517578
2024-10-10,254.75
2024-10-11,252.0500030517578
2024-10-14,262.04998779296875
2024-10-15,256.70001220703125
2024-10-16,258.0
2024-10-17,255.14999389648438
2024-10-18,257.29998779296875
2024-10-21,251.6999969482422
2024-10-22,249.85000610351562
2024-10-23,252.35000610351562
2024-10-24,245.4499969482422
2024-10-25,248.39999389648438
2024-10-28,252.35000610351562
2024-10-29,248.10000610351562
2024-10-30,249.60000610351562
2024-10-31,245.89999389648438
2024-11-01,242.9499969482422
2024-11-04,245.9499969482422
2024-11-05,250.14999389648438
2024-11-06,248.75
2024-11-07,260.3999938964844
2024-11-08,253.35000610351562
2024-11-11,256.20001220703125
2024-11-12,263.54998779296875
2024-11-13,271.6499938964844
2024-11-14,278.95001220703125
2024-11-15,281.79998779296875
2024-11-18,280.75
2024-11-19,279.75
2024-11-20,295.29998779296875
2024-11-21,298.6499938964844
2024-11-22,305.25
2024-11-25,308.3500061035156
2024-11-26,312.1499938964844
2024-11-27,326.1499938964844
2024-11-29,321.6499938964844
2024-12-02,299.20001220703125
2024-12-03,297.70001220703125
2024-12-04,305.95001220703125
2024-12-05,315.75
2024-12-06,332.5
2024-12-09,332.29998779296875
2024-12-10,335.6499938964844
2024-12-11,321.70001220703125
2024-12-12,322.6000061035156
2024-12-13,320.8500061035156
2024-12-16,328.75
2024-12-17,325.45001220703125
2024-12-18,333.1499938964844
2024-12-19,323.75
2024-12-20,325.0
2024-12-23,327.25
2024-12-24,328.6000061035156
2024-12-26,324.6499938964844
2024-12-27,322.6499938964844
2024-12-30,321.0
2024-12-31,319.75
2025-01-02,326.8500061035156
2025-01-03,318.6499938964844
2025-01-06,318.6000061035156
2025-01-07,320.5
2025-01-08,316.45001220703125
2025-01-09,318.5
2025-01-10,323.8500061035156
2025-01-13,325.95001220703125
2025-01-14,321.95001220703125
2025-01-15,330.45001220703125
