date,close
2025-04-11,3505.60009765625
2025-04-14,3487.60009765625
2025-04-15,3502.199951171875
2025-04-16,3612.89990234375
2025-04-17,3594.5
2025-04-21,3695.199951171875
2025-04-22,3693.300048828125
2025-04-23,3566.39990234375
2025-04-24,3624.10009765625
2025-04-25,3572.89990234375
2025-04-28,3622.89990234375
2025-04-29,3605.800048828125
2025-04-30,3585.300048828125
2025-05-01,3489.10009765625
2025-05-02,3510.89990234375
2025-05-05,3591.199951171875
2025-05-06,3695.10009765625
2025-05-07,3664.699951171875
2025-05-08,3578.60009765625
2025-05-09,3616.60009765625
2025-05-12,3500.89990234375
2025-05-13,3522.10009765625
2025-05-14,3460.199951171875
2025-05-15,3497.10009765625
2025-05-16,3455.89990234375
2025-05-19,3504.60009765625
2025-05-20,3554.800048828125
2025-05-21,3586.300048828125
2025-05-22,3568.300048828125
2025-05-23,3641.699951171875
2025-05-27,3577.800048828125
2025-05-28,3570.39990234375
2025-05-29,3588.5
2025-05-30,3559.300048828125
2025-06-02,3643.300048828125
2025-06-03,3625.800048828125
2025-06-04,3647.199951171875
2025-06-05,3620.800048828125
2025-06-06,3592.5
2025-06-09,3600.300048828125
2025-06-10,3588.800048828125
2025-06-11,3588.300048828125
2025-06-12,3644.89990234375
2025-06-13,3697.5
2025-06-16,3660.89990234375
2025-06-17,3651.699951171875
2025-06-18,3651.699951171875
2025-06-20,3629.5
2025-06-23,3637.89990234375
2025-06-24,3577.0
2025-06-25,3585.300048828125
2025-06-26,3589.89990234375
2025-06-27,3526.89990234375
2025-06-30,3546.89990234375
2025-07-01,3589.89990234375
2025-07-02,3601.10009765625
2025-07-03,3585.39990234375
2025-07-07,3584.800048828125
2025-07-08,3560.800048828125
2025-07-09,3563.199951171875
2025-07-10,3569.10009765625
2025-07-11,3605.699951171875
2025-07-14,3603.10009765625
2025-07-15,3580.5
2025-07-16,3601.60009765625
2025-07-17,3588.60009765625
2025-07-18,3601.60009765625
2025-07-21,3652.89990234375
2025-07-22,3693.5
2025-07-23,3643.699951171875
2025-07-24,3620.39990234375
2025-07-25,3578.39990234375
2025-07-28,3553.89990234375
2025-07-29,3567.89990234375
2025-07-30,3539.10009765625
2025-07-31,3535.699951171875
2025-08-01,3582.199951171875
2025-08-04,3608.10009765625
2025-08-05,3617.199951171875
2025-08-06,3614.699951171875
2025-08-07,3629.300048828125
2025-08-08,3661.89990234375
2025-08-11,3592.39990234375
2025-08-12,3584.800048828125
2025-08-13,3594.10009765625
2025-08-14,3567.60009765625
2025-08-15,3564.5
2025-08-18,3559.699951171875
2025-08-19,3540.0
2025-08-20,3571.199951171875
2025-08-21,3564.699951171875
2025-08-22,3601.39990234375
2025-08-25,3600.699951171875
2025-08-26,3618.0
2025-08-27,3637.699951171875
2025-08-28,3661.800048828125
2025-08-29,3705.199951171875
2025-09-02,3782.699951171875
2025-09-03,3826.699951171875
2025-09-04,3797.699951171875
2025-09-05,3843.699951171875
2025-09-08,3865.300048828125
2025-09-09,3870.10009765625
2025-09-10,3870.0
2025-09-11,3861.10009765625
2025-09-12,3873.89990234375
2025-09-15,3907.199951171875
2025-09-16,3914.199951171875
2025-09-17,3907.60009765625
2025-09-18,3865.60009765625
2025-09-19,3895.0
2025-09-22,3965.5
2025-09-23,4007.39990234375
2025-09-24,3961.10009765625
2025-09-25,3969.60009765625
2025-09-26,4007.89990234375
2025-09-29,4059.300048828125
2025-09-30,4077.0
2025-10-01,4107.0
2025-10-02,4077.10009765625
2025-10-03,4118.39990234375
2025-10-06,4191.60009765625
2025-10-07,4225.7001953125
2025-10-08,4299.39990234375
2025-10-09,4198.2998046875
2025-10-10,4224.7001953125
2025-10-13,4361.2998046875
2025-10-14,4391.89990234375
2025-10-15,4432.2998046875
2025-10-16,4538.2001953125
2025-10-17,4441.2001953125
2025-10-20,4594.5
2025-10-21,4333.7001953125
2025-10-22,4291.7001953125
2025-10-23,4375.39990234375
2025-10-24,4367.60009765625
2025-10-27,4244.60009765625
2025-10-28,4206.0
2025-10-29,4229.5
2025-10-30,4250.10009765625
2025-10-31,4229.0
2025-11-03,4250.2001953125
2025-11-04,4194.10009765625
2025-11-05,4229.2998046875
2025-11-06,4225.7001953125
2025-11-07,4242.10009765625
2025-11-10,4357.2001953125
2025-11-11,4350.2998046875
2025-11-12,4446.7998046875
2025-11-13,4429.0
2025-11-14,4324.89990234375
2025-11-17,4306.7998046875
2025-11-18,4295.60009765625
2025-11-19,4313.39990234375
2025-11-20,4288.39990234375
2025-11-21,4301.10009765625
2025-11-24,4316.5
2025-11-25,4366.2001953125
2025-11-26,4391.7998046875
2025-11-28,4446.2998046875
2025-12-01,4470.89990234375
2025-12-02,4416.2998046875
2025-12-03,4428.5
2025-12-04,4436.60009765625
2025-12-05,4436.5
2025-12-08,4411.7001953125
2025-12-09,4431.89990234375
2025-12-10,4422.10009765625
2025-12-11,4512.0
2025-12-12,4528.89990234375
2025-12-15,4536.89990234375
2025-12-16,4533.7001953125
2025-12-17,4576.2998046875
2025-12-18,4566.5
2025-12-19,4591.7001953125
2025-12-22,4677.2001953125
2025-12-23,4715.0
2025-12-24,4712.2001953125
2025-12-26,4766.7001953125
2025-12-29,4552.39990234375
2025-12-30,4597.7001953125
2025-12-31,4554.0
2026-01-02,4541.0
2026-01-05,4665.60009765625
2026-01-06,4714.2998046875
2026-01-07,4677.7998046875
2026-01-08,4677.2998046875
2026-01-09,4719.39990234375
2026-01-12,4836.2998046875
2026-01-13,4818.2998046875
2026-01-14,4857.2001953125
