date,close
2025-04-11,3516.89990234375
2025-04-14,3499.10009765625
2025-04-15,3513.800048828125
2025-04-16,3624.5
2025-04-17,3606.10009765625
2025-04-21,3707.0
2025-04-22,3705.300048828125
2025-04-23,3578.39990234375
2025-04-24,3636.5
2025-04-25,3585.5
2025-04-28,3635.5
2025-04-29,3617.39990234375
2025-04-30,3596.199951171875
2025-05-01,3500.10009765625
2025-05-02,3521.89990234375
2025-05-05,3601.800048828125
2025-05-06,3705.800048828125
2025-05-07,3675.39990234375
2025-05-08,3589.60009765625
2025-05-09,3627.60009765625
2025-05-12,3511.89990234375
2025-05-13,3533.10009765625
2025-05-14,3471.199951171875
2025-05-15,3508.10009765625
2025-05-16,3466.89990234375
2025-05-19,3515.60009765625
2025-05-20,3565.800048828125
2025-05-21,3597.300048828125
2025-05-22,3579.300048828125
2025-05-23,3652.699951171875
2025-05-27,3588.800048828125
2025-05-28,3581.39990234375
2025-05-29,3599.5
2025-05-30,3570.300048828125
2025-06-02,3654.300048828125
2025-06-03,3636.800048828125
2025-06-04,3658.199951171875
2025-06-05,3631.800048828125
2025-06-06,3603.5
2025-06-09,3611.300048828125
2025-06-10,3599.800048828125
2025-06-11,3599.300048828125
2025-06-12,3656.0
2025-06-13,3708.60009765625
2025-06-16,3672.0
2025-06-17,3662.800048828125
2025-06-18,3662.800048828125
2025-06-20,3640.60009765625
2025-06-23,3648.89990234375
2025-06-24,3588.5
2025-06-25,3596.5
2025-06-26,3601.10009765625
2025-06-27,3538.10009765625
2025-06-30,3558.0
2025-07-01,3601.0
2025-07-02,3612.199951171875
2025-07-03,3596.5
2025-07-07,3595.89990234375
2025-07-08,3571.89990234375
2025-07-09,3574.300048828125
2025-07-10,3580.199951171875
2025-07-11,3616.800048828125
2025-07-14,3614.199951171875
2025-07-15,3591.60009765625
2025-07-16,3612.699951171875
2025-07-17,3599.699951171875
2025-07-18,3612.699951171875
2025-07-21,3664.0
2025-07-22,3704.60009765625
2025-07-23,3654.800048828125
2025-07-24,3631.5
2025-07-25,3589.5
2025-07-28,3565.0
2025-07-29,3578.89990234375
2025-07-30,3550.10009765625
2025-07-31,3546.699951171875
2025-08-01,3593.10009765625
2025-08-04,3618.89990234375
2025-08-05,3627.89990234375
2025-08-06,3625.300048828125
2025-08-07,3639.89990234375
2025-08-08,3672.699951171875
2025-08-11,3603.10009765625
2025-08-12,3595.5
2025-08-13,3604.800048828125
2025-08-14,3578.300048828125
2025-08-15,3575.199951171875
2025-08-18,3570.39990234375
2025-08-19,3550.699951171875
2025-08-20,3581.89990234375
2025-08-21,3575.39990234375
2025-08-22,3612.10009765625
2025-08-25,3611.39990234375
2025-08-26,3628.699951171875
2025-08-27,3648.39990234375
2025-08-28,3672.5
2025-08-29,3716.0
2025-09-02,3793.5
2025-09-03,3837.5
2025-09-04,3808.699951171875
2025-09-05,3854.699951171875
2025-09-08,3876.199951171875
2025-09-09,3881.0
2025-09-10,3880.89990234375
2025-09-11,3872.0
2025-09-12,3884.800048828125
2025-09-15,3918.10009765625
2025-09-16,3925.199951171875
2025-09-17,3918.60009765625
2025-09-18,3876.39990234375
2025-09-19,3905.800048828125
2025-09-22,3976.39990234375
2025-09-23,4018.199951171875
2025-09-24,3971.89990234375
2025-09-25,3980.10009765625
2025-09-26,4018.5
2025-09-29,4070.0
2025-09-30,4087.800048828125
2025-10-01,4118.5
2025-10-02,4088.60009765625
2025-10-03,4129.89990234375
2025-10-06,4203.10009765625
2025-10-07,4237.39990234375
2025-10-08,4311.60009765625
2025-10-09,4210.5
2025-10-10,4237.0
2025-10-13,4373.7001953125
2025-10-14,4404.2998046875
2025-10-15,4444.7001953125
2025-10-16,4551.2001953125
2025-10-17,4454.10009765625
2025-10-20,4607.7001953125
2025-10-21,4346.89990234375
2025-10-22,4304.7001953125
2025-10-23,4388.5
2025-10-24,4380.60009765625
2025-10-27,4257.60009765625
2025-10-28,4219.0
2025-10-29,4242.60009765625
2025-10-30,4263.60009765625
2025-10-31,4243.0
2025-11-03,4264.2001953125
2025-11-04,4208.0
2025-11-05,4243.2001953125
2025-11-06,4239.7001953125
2025-11-07,4256.10009765625
2025-11-10,4371.2001953125
2025-11-11,4364.2001953125
2025-11-12,4460.60009765625
2025-11-13,4442.60009765625
2025-11-14,4338.60009765625
2025-11-17,4320.5
2025-11-18,4309.2998046875
2025-11-19,4327.10009765625
2025-11-20,4302.10009765625
2025-11-21,4314.2998046875
2025-11-24,4329.7001953125
2025-11-25,4379.39990234375
2025-11-26,4404.89990234375
2025-11-28,4459.39990234375
2025-12-01,4484.0
2025-12-02,4429.2998046875
2025-12-03,4441.5
2025-12-04,4449.60009765625
2025-12-05,4449.5
2025-12-08,4424.7001953125
2025-12-09,4445.0
2025-12-10,4435.2001953125
2025-12-11,4525.10009765625
2025-12-12,4542.2998046875
2025-12-15,4550.5
2025-12-16,4547.2998046875
2025-12-17,4590.0
2025-12-18,4580.2001953125
2025-12-19,4605.5
2025-12-22,4690.89990234375
2025-12-23,4728.60009765625
2025-12-24,4725.60009765625
2025-12-26,4780.7001953125
2025-12-29,4567.0
2025-12-30,4612.60009765625
2025-12-31,4569.0
2026-01-02,4556.0
2026-01-05,4680.60009765625
2026-01-06,4729.2998046875
2026-01-07,4692.5
2026-01-08,4692.10009765625
2026-01-09,4734.39990234375
2026-01-12,4851.39990234375
2026-01-13,4833.2998046875
2026-01-14,4872.10009765625
2026-01-15,4861.5
2026-01-16,4833.2001953125
2026-01-20,5007.2001953125
2026-01-21,5082.2998046875
2026-01-22,5162.7998046875
2026-01-23,5239.5
2026-01-26,5356.2998046875
2026-01-27,5350.0
2026-01-28,5582.0
2026-01-29,5594.7998046875
2026-01-30,4956.2001953125
2026-02-02,4853.7001953125
2026-02-03,5148.7001953125
2026-02-04,5165.60009765625
2026-02-05,5097.2998046875
2026-02-06,5197.7001953125
2026-02-09,5300.89990234375
2026-02-10,5250.7998046875
2026-02-11,5321.7001953125
2026-02-12,5165.60009765625
2026-02-13,5258.60009765625
2026-02-17,5112.7998046875
2026-02-18,5223.60009765625
2026-02-19,5213.10009765625
2026-02-20,5301.89990234375
2026-02-23,5451.5
2026-02-24,5403.39990234375
2026-02-25,5455.5
2026-02-26,5422.2998046875
2026-02-27,5478.39990234375
2026-03-02,5547.7998046875
2026-03-03,5352.2998046875
2026-03-04,5365.0
2026-03-05,5309.7998046875
2026-03-06,5390.39990234375
2026-03-09,5336.0
2026-03-10,5476.89990234375
2026-03-11,5418.2998046875
2026-03-12,5364.2001953125
2026-03-13,5298.7001953125
2026-03-16,5237.60009765625
2026-03-17,5243.7998046875
2026-03-18,5127.89990234375
2026-03-19,4830.2001953125
2026-03-20,4802.0
2026-03-23,4621.39990234375
2026-03-24,4614.60009765625
2026-03-25,4768.10009765625
2026-03-26,4586.5
2026-03-27,4709.5
2026-03-30,4742.2998046875
2026-03-31,4865.10009765625
2026-04-01,5007.7998046875
2026-04-02,4871.0
2026-04-06,4875.89990234375
2026-04-07,4876.5
2026-04-08,4973.2998046875
2026-04-09,5017.0
2026-04-10,4983.39990234375
2026-04-13,4963.2998046875
2026-04-14,5049.2001953125
2026-04-15,5020.2998046875
2026-04-16,5004.5
2026-04-17,5075.10009765625
2026-04-20,5022.7998046875
2026-04-21,4911.0
2026-04-22,4945.5
2026-04-23,4913.7001953125
2026-04-24,4931.2001953125
2026-04-27,4884.5
2026-04-28,4795.7001953125
2026-04-29,4747.60009765625
2026-04-30,4818.5
2026-05-01,4835.2001953125
2026-05-04,4722.5
2026-05-05,4758.0
2026-05-06,4886.7001953125
2026-05-07,4904.7001953125
2026-05-08,4924.2001953125
2026-05-11,4923.7001953125
2026-05-12,4882.2001953125
2026-05-13,4902.0
2026-05-14,4878.39990234375
2026-05-15,4752.10009765625
2026-05-18,4747.89990234375
2026-05-19,4699.10009765625
2026-05-20,4721.5
2026-05-21,4732.2001953125
2026-05-22,4713.39990234375
2026-05-26,4690.0
2026-05-27,4630.7998046875
2026-05-28,4683.60009765625
2026-05-29,4748.5
2026-06-01,4660.7998046875
2026-06-02,4674.0
2026-06-03,4619.7998046875
2026-06-04,4658.2998046875
2026-06-05,4514.89990234375
2026-06-08,4513.7998046875
2026-06-09,4434.2998046875
2026-06-10,4276.10009765625
2026-06-11,4255.0
2026-06-12,4382.5
2026-06-15,4498.39990234375
2026-06-16,4501.7001953125
2026-06-17,4529.89990234375
2026-06-18,4393.0
2026-06-22,4349.7998046875
2026-06-23,4294.0
2026-06-24,4148.7001953125
2026-06-25,4188.5
2026-06-26,4238.2001953125
2026-06-29,4179.2001953125
2026-06-30,4179.0
2026-07-01,4224.2998046875
2026-07-02,4268.7998046875
2026-07-06,4310.89990234375
2026-07-07,4300.10009765625
2026-07-08,4222.89990234375
2026-07-09,4282.7998046875
2026-07-10,4254.5
2026-07-13,4143.2998046875
2026-07-14,4208.39990234375
2026-07-15,4189.0
2026-07-16,4127.10009765625
2026-07-17,4155.0
2026-07-20,4152.2998046875
2026-07-21,4214.10009765625
2026-07-22,4293.60009765625
2026-07-23,4191.2998046875
2026-07-24,4211.60009765625
2026-07-27,4218.60009765625
2026-07-28,4180.39990234375
2026-07-29,4179.0
2026-07-30,4242.5
2026-07-31,4188.89990234375
2026-08-03,4171.7998046875
2026-08-04,4235.0
2026-08-05,4390.60009765625
2026-08-06,4385.39990234375
2026-08-07,4487.2001953125
2026-08-10,4507.60009765625
2026-08-11,4529.5
2026-08-12,4555.7001953125
2026-08-13,4506.7998046875
2026-08-14,4524.0
2026-08-17,4561.2001953125
2026-08-18,4506.5
2026-08-19,4634.0
2026-08-20,4659.10009765625
2026-08-21,4771.7998046875
2026-08-24,4790.39990234375
2026-08-25,4787.10009765625
2026-08-26,4745.10009765625
2026-08-27,4755.5
2026-08-28,4620.7998046875
2026-08-31,4571.10009765625
2026-09-01,4484.39990234375
2026-09-02,4503.10009765625
2026-09-03,4629.7001953125
2026-09-04,4565.7001953125
